source,native_id,id,requirement_title,requirement_description,naics,estimated_value,est_value_unit,solicitation_date,award_date,office,place_city,place_state,place_country,contract_type,set_aside,loaded_at,extra
DHS,*F2023064484,ab568e487f8934c6225e57f8be7f0d13,"Program, Project and Engineering Services (PPES)","The requirement is to provide professional support to CBP OFAM offices nationwide to conduct a full spectrum of program and project management support necessary to plan, evaluate, construct, sustain, maintain and dispose of projects and real property. This includes project management, construction management, sustainment planning, environmental and real estate services, energy management, architectural and engineering design services, training, communications, workforce strategy, financial and business solutions, program oversight, planning and coordination of real property activities.
 
 Acquisition Strategy: GSA OASIS Plus, Small Business.",541611 - Administrative Management and General Management Consulting Services,50000000.0,$50M TO $100M,2024-04-22,2025-07-01,CBP/Facilities Managemen,Washington,DC,USA,Firm Fixed Price,,,"{'contract_vehicle': 'OASIS+', 'small_business_program': 'SB', 'contract_status': 'Follow-on to Existing Contract', 'contract_number': '70B01C21F00000520', 'contractor': 'Federal Mission Solutions (FMS), LLC', 'primary_contact_first_name': 'Abigail', 'primary_contact_last_name': 'Stahl', 'primary_contact_phone': '(317) 646-4087', 'primary_contact_email': 'abigail.k.stahl@cbp.dhs.gov', 'forecast_published': '03/25/2025', 'forecast_previously_published': '10/16/2023'}"
DHS,*F2024064591,d89cf12431f688cca202f6e518572fe4,Performance Based Logistics,"This is a follow-on requirement for continuation sustainment, repair, and overhaul of the United States Coast Guard (USCG) owned assets through a Performance-Based Logistics (PBL) services. The Contractor shall manage all USCG owned assets covered under the resulting contract including maintaining inventory records, maintaining adequate supply of repair and piece parts to ensure conformance with delivery schedules, and control and storage of both ready-for-issue (RFI) and non-RFI (NRFI) assets.  The Contractor shall maintain a sufficient number of components to support the estimated number of flight hours per aircraft type. Rockwell Collins, Inc. (RCI), is the Original Equipment Manufacturer (OEM) for the components in the requirement schedule. RCI is the only responsible source capable of meeting the USCG's requirement for performing the PBL services of this requirement. Therefore, the solicitation will be a sole source.",488190 - Other Support Activities for Air Transportation,50000000.0,$50M TO $100M,2024-11-15,2025-07-01,USCG/ALC,CEDAR RAPIDS,IA,USA,Firm Fixed Price,,,"{'contract_vehicle': 'Indefinite Delivery Contract', 'small_business_program': 'nan', 'contract_status': 'Follow-on to Existing Contract', 'contract_number': '70Z03820DB2000019', 'contractor': 'Rockwell Collins, Inc.', 'primary_contact_first_name': 'KRISTIN', 'primary_contact_last_name': 'PELTON', 'primary_contact_phone': '(252) 384-7198', 'primary_contact_email': 'KRISTIN.R.PELTON@USCG.MIL', 'forecast_published': '09/23/2024', 'forecast_previously_published': '03/01/2024'}"
DHS,F2024064609,d29821b8c70fe5957d089dc0727605b2,Laboratory Analysis of Middle Distillate/Diesel and Aviation Fuel,"The USCG requires laboratory analysis of middle distillate/diesel and aviation fuel.  The USCG requires a fuel sampling program to analyze middle distillate/diesel and aviation fuel quality.  The Contractor shall provide fuel testing services for USCG vessels, air stations, and other vessels specifically identified by the USCG during the term of this contract, such as United States Navy (USN) vessels.  The Contractor shall be responsible for providing and shipping fuel sample kits worldwide, shipping fuel samples domestically and/or internationally to the Contractor's fuel laboratory, conducting the required fuel sample analysis, assuring quality of fuel analysis results, retention and disposal of fuel samples, and reporting fuel analysis results to the USCG or USN, as applicable.",541380 - Testing Laboratories and Services,1000000.0,$1M TO $2M,2025-06-25,2025-07-01,USCG/SFLC,Baltimore,MD,USA,Firm Fixed Price,,,"{'contract_vehicle': 'Indefinite Delivery Contract', 'small_business_program': 'nan', 'contract_status': 'Follow-on to Existing Contract', 'contract_number': '70Z04019D61350B00', 'contractor': 'SGS North America, Inc.', 'primary_contact_first_name': 'Christopher', 'primary_contact_last_name': 'Ochall', 'primary_contact_phone': '(206) 827-1811', 'primary_contact_email': 'christopher.j.ochall2@uscg.mil', 'forecast_published': '03/26/2025', 'forecast_previously_published': 'nan'}"
DHS,F2024064717,70b97927a32eee8d80a22ca8c98919f2,Procurement of Screening Partnership Program at SFO,The Contractor shall provide passenger and baggage security screening services at San Francisco International Airport (SFO).,561612 - Security Guards and Patrol Services,100000000.0,OVER $100M,2025-01-01,2025-04-01,TSA,San Francisco,CA,USA,,,,"{'contract_vehicle': 'IDIQ TO/DO (Non Strategic Sourcing Vehicle Multiple Award Contract)', 'small_business_program': 'nan', 'contract_status': 'Follow-on to Existing Contract', 'contract_number': '70T05021F5900N002', 'contractor': 'Covenant Aviation Security', 'primary_contact_first_name': 'Lisa', 'primary_contact_last_name': 'Warden-Garman', 'primary_contact_phone': '(571) 581-7620', 'primary_contact_email': 'Lisa.Warden-Garman@tsa.dhs.gov', 'forecast_published': '11/28/2023', 'forecast_previously_published': 'nan'}"
DHS,F2024064718,612fc971fd818a75fa9e003db39d132c,Procurement of Screening Partnership Program at STS.,The Contractor shall provide passenger and baggage security screening services at Charles M. Schulz–Sonoma County Airport (STS).,561612 - Security Guards and Patrol Services,10000000.0,$10M TO $20M,2025-05-01,2025-07-01,TSA,Santa Rosa,CA,USA,,,,"{'contract_vehicle': 'IDIQ TO/DO (Non Strategic Sourcing Vehicle Multiple Award Contract)', 'small_business_program': 'nan', 'contract_status': 'Follow-on to Existing Contract', 'contract_number': '70T05021F5900N001', 'contractor': 'Trinity Technology Group', 'primary_contact_first_name': 'Lisa', 'primary_contact_last_name': 'Warden-Garman', 'primary_contact_phone': '(571) 581-7620', 'primary_contact_email': 'Lisa.Warden-Garman@tsa.dhs.gov', 'forecast_published': '11/28/2023', 'forecast_previously_published': 'nan'}"
DHS,*F2024064730,aea1767573404e9260d82ee737fe39c6,Systems Engineering and Technical Assistance (SETA) Indefinite Delivery Indefinite Quantity (IDIQ) IV,"The objective of this requirement is to acquire professional SETA services with sufficient scientific background and business administration expertise to effectively support a full range of programmatic initiatives, inclusive of research, development, test and evaluation, as well as executing underlying budget and acquisition functions.",541611 - Administrative Management and General Management Consulting Services,100000000.0,OVER $100M,2025-01-13,2025-07-01,DHS HQ/S&T,Washington,DC,USA,Order Dependent,,,"{'contract_vehicle': 'IDIQ TO/DO (Non Strategic Sourcing Vehicle Multiple Award Contract)', 'small_business_program': 'TBD', 'contract_status': 'New Requirement, No Contract', 'contract_number': 'nan', 'contractor': 'nan', 'primary_contact_first_name': 'Cora', 'primary_contact_last_name': 'Newton', 'primary_contact_phone': '(202) 427-2512', 'primary_contact_email': 'cora.newton@hq.dhs.gov', 'forecast_published': '10/02/2024', 'forecast_previously_published': '11/15/2023'}"
DHS,F2024064734,ef024085314b2d9c8f2db3e68426421a,CEU Juneau Alaska Architect/Engineering IDIQ,Current Alaska Regional Architect/Engineering IDIQ contract expires 06/30/2025. This project sets CEU a new 10-year IDIQ. CEU is planning a $45M/10-year contract. Minimum 3 - Maximum 4 A/E firms.,541330 - Engineering Services,20000000.0,$20M TO $50M,2025-01-08,2025-04-01,USCG/SILC-Const.,Juneau,AK,USA,,,,"{'contract_vehicle': 'IDIQ TO/DO (Non Strategic Sourcing Vehicle Multiple Award Contract)', 'small_business_program': 'SB', 'contract_status': 'New Requirement, No Contract', 'contract_number': 'nan', 'contractor': 'nan', 'primary_contact_first_name': 'Bill', 'primary_contact_last_name': 'Boger', 'primary_contact_phone': '(907) 463-2428', 'primary_contact_email': 'william.d.boger@uscg.mil', 'forecast_published': '11/13/2023', 'forecast_previously_published': 'nan'}"
DHS,F2024064755,b391681ec396f5c5a0cf952ce295a88a,Roleplayer Services,"The Contractor shall provide Roleplayer Services (RPS) necessary to support the student training mission at the Federal Law Enforcement Training Center (FLETC), Glynco, Georgia. The Contractor shall furnish personnel, supervision, management, office equipment, materials, and supplies required to provide Roleplayer Services (RPS) at FLETC, Glynco Campus. The FLETC requires morning, afternoon, and evening support for training exercises. The normal duty hours for this contract are from 6:30 a.m. to 6:00 p.m. Monday through Friday, excluding Federal holidays. During the normal duty hours, the Government requires the RPS’ main office be staffed by either the Project Manager (PM) or the Alternate Project Manager (APM) and daily administrative staff required to support the requirements of this acquisition. Outside of normal duty hours is prior to 6:30 a.m. and after 6:00 p.m. Monday through Friday, Saturdays, Sundays, and Federal holidays as necessary when scheduled on the Roleplayer Order in the Student Administration & Scheduling System (SASS). Training exercises are normally for two (2) or four (4) hour blocks ranging from 6:30 a.m. to 6:00 p.m. and may start before 6:30 a.m. with the possibility of exercises lasting until 12:00 midnight. The Government requires one (1) employee responsible for issuing props and (1) employee authorized to contact Roleplayers. They shall be on site 30 minutes before the first exercise of the day and 30 minutes following the start time of the last exercise of each day to handle no shows. FLETC and the Participating Organizations training curriculum includes over 718 programs utilizing over 550 training exercises on average per month requiring roleplayer support. A normal training day may utilize on average of 180 roles to support 30 exercises and multiple scenarios. Some training days may utilize 400+ roles to support up to 60 exercises. Many roles are on-going on a concurrent basis. The roleplayer staff may exceed 400 part-time roleplayers. Required services of this acquisition include but are not limited to: hiring; training; preparation; reporting; scheduling of roleplayers and inspections to support reality-based law enforcement training exercises. Examples of these services include:  Driver Marine Division’s (DMD) Standardized Field Sobriety Test (wet lab); labs, and practical exercises; Technical Library management; scenario packages; prop and protective gear inventory; issuing and cleaning of prop and protective gear; the purchasing and maintenance of props and protective gear; and other duties/services specified throughout the acquisition. The Contractor shall manage the total work effort associated with the requirements of this contract to assure adequate and timely completion of these services.  All employees assigned by the Contractor to perform work under this contract shall be capable and experienced in the type of work they are assigned or be given on the job training by the Contractor. All Contractor employees must be physically and mentally capable to perform the essential functions and demands of their assigned work in a safe and effective manner.",561320 - Temporary Help Services,20000000.0,$20M TO $50M,2024-09-19,2025-07-01,FLETC/DD/MRSD,Glynco,GA,USA,,,,"{'contract_vehicle': 'Definitive Contract', 'small_business_program': 'SB', 'contract_status': 'Follow-on to Existing Contract', 'contract_number': '70LGLY21CGLB00001', 'contractor': 'Ops Tech Alliance, LLC', 'primary_contact_first_name': 'Erin', 'primary_contact_last_name': 'Johnson', 'primary_contact_phone': '(912) 267-3297', 'primary_contact_email': 'Erin.Johnson@fletc.dhs.gov', 'forecast_published': '04/15/2024', 'forecast_previously_published': 'nan'}"
DHS,*F2024064801,653f3c4ae451408485f8644e90194d77,"2993811 Repair Punta Borinquen Light House at CG ANT Puerto Rico in San Juan, Puerto Rico","2993811 Repair Punta Borinquen Light House at CG ANT Puerto Rico in San Juan, Puerto Rico",237990 - Other Heavy and Civil Engineering Construction,250000.0,$250K TO $500K,2025-02-24,2025-04-01,USCG/SILC-Const.,San Juan,PR,USA,Firm Fixed Price,,,"{'contract_vehicle': 'Definitive Contract', 'small_business_program': '8(a)', 'contract_status': 'New Requirement, No Contract', 'contract_number': 'nan', 'contractor': 'nan', 'primary_contact_first_name': 'Dannetta', 'primary_contact_last_name': 'Townsend', 'primary_contact_phone': '(757) 466-6747', 'primary_contact_email': 'dannetta.n.townsend@uscg.mil', 'forecast_published': '01/23/2025', 'forecast_previously_published': '11/16/2023'}"
DHS,*F2024064803,170f81e4afeec49d40641a32962174c0,Procurement Records Management Modernization (PRM2),"The U.S. Department of Homeland Security (DHS) is modernizing its Procurement Records Management through the PRM2 initiative. The current system, the Electronic Contract Filing System (ECFS), has supported the electronic management of contract files since 2020. DHS seeks to replace ECFS with a cloud-based, FedRAMP-authorized Software-as-a-Service (SaaS) COTS solution that will enhance user experience, improve security compliance, and streamline contract management across its various components. DHS requires an enterprise-wide solution that supports document management, records management, and workflow. This Software as a Service solution will support the electronic management of contract files eliminating the need for paper files. Included in the scope of this requirement are all of the tasks required to establish a new electronic contract filing system (i.e. ATO, setup & configuration, training) in addition to transitioning from an existing electronic contract filing system (i.e. data migration, change management) and ongoing licensing, security, and operations & maintenance.",541519 - Other Computer Related Services,50000000.0,$50M TO $100M,2025-01-30,2025-04-01,DHS HQ/MGMT,"Multiple, NA",,USA,Combination,,,"{'contract_vehicle': 'BPA (FAR Part 8 or 13)', 'small_business_program': 'nan', 'contract_status': 'Follow-on to Existing Contract', 'contract_number': 'GS-35F-0511T 70RTAC22A00000002', 'contractor': 'EC America', 'primary_contact_first_name': 'Tonya', 'primary_contact_last_name': 'Meyer', 'primary_contact_phone': '(202) 845-6028', 'primary_contact_email': 'Tonya.Meyer@hq.dhs.gov', 'forecast_published': '02/27/2025', 'forecast_previously_published': '11/18/2024'}"
DHS,F2024064889,2bf317a7ffef59d001fd2dec2dace175,"Procurement of Screening Partnership Program - Indefinite Delivery, Indefinite Quantity (IDIQ)","The Contractor shall provide all of the security screening services within the framework of the TSA provided guidance, oversight, directives, training, performance measurements and required deliverables for each subsequent task order and all operational directives as provided.",488190 - Other Support Activities for Air Transportation,100000000.0,OVER $100M,2024-11-01,2025-07-01,TSA,United States,,USA,,,,"{'contract_vehicle': 'IDIQ TO/DO (Non Strategic Sourcing Vehicle Multiple Award Contract)', 'small_business_program': 'TBD', 'contract_status': 'Follow-on to Existing Contract', 'contract_number': 'Multiple- 27 different contract numbers', 'contractor': '27 contractors under the current IDIQ', 'primary_contact_first_name': 'Lisa', 'primary_contact_last_name': 'Warden-Garman', 'primary_contact_phone': '(571) 581-7620', 'primary_contact_email': 'Lisa.Warden-Garman@tsa.dhs.gov', 'forecast_published': '12/14/2023', 'forecast_previously_published': 'nan'}"
DHS,F2024064914,60959167697a687be440ece5bef3771a,Command Center Display System (CCDS) Maintenance and Support,"This requirement is to establish an indefinite Delivery/Indefinite Quantity (IDIQ) Contract to procure Command Center Display System (CCDS) equipment, installation, repair, upgrade and expansion at United States Coast Guard (USCG) continental US (CONUS) and outside continental US (OCONUS) shore facilities, including US territories. Consequently, the USCG requires a CCDS: (1) capable of 24/7 operations; (2) with capability to accept multiple inputs from sources with different classifications; (3) with capability to adjust screen layout easily to support various missions and event management; and (4) having 24/7 system support. This system will be a vital asset in monitoring, tracking and executing daily mission-related events and provide operators and decision makers a composite view of current situational status from both classified and unclassified data sources.",334290 - Other Communications Equipment Manufacturing,20000000.0,$20M TO $50M,2024-11-08,2025-04-01,USCG/CG-914,Multiple,,USA,Firm Fixed Price,,,"{'contract_vehicle': 'Indefinite Delivery Contract', 'small_business_program': 'SB', 'contract_status': 'New Requirement, No Contract', 'contract_number': 'nan', 'contractor': 'nan', 'primary_contact_first_name': 'LT Noel', 'primary_contact_last_name': 'Mateo', 'primary_contact_phone': '(609) 741-1490', 'primary_contact_email': 'noel.t.mateo@uscg.mil', 'forecast_published': '06/13/2024', 'forecast_previously_published': 'nan'}"
DHS,*F2024064920,bcdb61e2dac3c4e3c686b84abeb45b43,Mariner Credentialing Program (MCP) IT Modernization (Blanket Purchase Agreement - BPA),"The US Coast Guard (USCG) requires the rapid development and deployment of a modern, efficient, effective, and affordable IT solution to support the USCG statutory responsibility to issue Merchant Mariner Credentials and Vessel Documentation.  The new solution will provide increased automation, improve data validation, decrease processing time, improve transparency, improve trust, allow easy updates to workflows, and improve overall customer experience. 
 
 MCP is core to the mariner credentialing operations of NMC, located in Martinsburg, WV, with 17 Regional Examination Centers (RECs) and 2 Monitoring Units located throughout the country and its territories. NMC issues credentials to over 200,000 professional mariners in the most secure and efficient manner possible. These mariners work across the thousands of U.S. Flagged Vessels owned and operated by over 900 marine employers. To support this mission, the MCP approves and audits nearly 2,000 mariner training programs and courses for more than 300 maritime schools and 7 maritime academies; and maintains mariner records and provides data to the U.S. Department of Transportation, the U.S. Department of Homeland Security and the Department of Defense, for planning military sealift capabilities. On an annual basis, the MCP issues approximately 125,000 credentials and medical certificates.  
 
 The USCG has a need to modernize its Maritime Credentialing and Documentation applications, including both the Mariner Credentialing Program (MCP) and the Vessel Documentation System (VDS). MCP will support the mariner credentialing operations of the USCG National Maritime Center (NMC), while VDS supports the vessel documentation operations of the USCG National Vessel Documentation Center (NVDC). In combination, they provide services to support the credentialing and documentation needs of the Maritime Public. 
 
 VDS is the primary tool used by the 100+ users at NVDC for all documentation activities relating to United States (US) - flagged vessels. The application manages the business processes for vessel registration through document imaging capabilities and process workflows. VDS provides the following major functionality:  
 
 Documentation processing of Certificates of Documentation (CODs), Abstracts of Titles (ATs), and Certificates of Ownership (COOs), among other vessel documentation types, reporting, vessel documentation renewal notifications, customer communications, and documentation delivery.","518210 - Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",20000000.0,$20M TO $50M,2025-01-31,2025-04-01,USCG/CG-914,Kearneysville,WV,USA,Firm Fixed Price,Full,,"{'contract_vehicle': 'BPA (FAR Part 8 or 13)', 'small_business_program': '8(a)', 'contract_status': 'New Requirement, No Contract', 'contract_number': 'nan', 'contractor': 'nan', 'primary_contact_first_name': 'Nathan', 'primary_contact_last_name': 'Morello', 'primary_contact_phone': '(571) 607-6547', 'primary_contact_email': 'nathan.p.morello@uscg.mil', 'forecast_published': '01/23/2025', 'forecast_previously_published': '10/15/2024'}"
DHS,*F2024064924,a3d5de32d463eb64d5381c51c2ba8e83,BEARINGLESS WINDOW TRACK SET,"THE UNITED STATES COAST GUARD (USCG), AVIATION LOGISTICS CENTER (ALC), MEDIUM RANGE RECOVER (MRR) PRODUCT LINE HAS A NEED FOR PARTS UTILIZED SPECIFICALLY ON THE USCG MH-60T AIRCRAFT. NOMENCLATURE: BEARINGLESS WINDOW TRACK SET; NATIONAL STOCK NUMBER (NSN): 1560-01-HS3-4229; PART NUMBER (PN): KPD6033-T. ANTICIPATING TO AWARD A ONE-YEAR BASE PERIOD PLUS FOUR (4) ONE-YEAR OPTION PERIODS CONTRACT.",336413 - Other Aircraft Parts and Auxiliary Equipment Manufacturing,5000000.0,$5M TO $10M,2025-04-01,2025-04-01,USCG/ALC,BLOOMFIELD,CT,USA,Firm Fixed Price,,,"{'contract_vehicle': 'Indefinite Delivery Contract', 'small_business_program': 'nan', 'contract_status': 'New Requirement, No Contract', 'contract_number': 'nan', 'contractor': 'nan', 'primary_contact_first_name': 'STEVE', 'primary_contact_last_name': 'DURHAM', 'primary_contact_phone': '(571) 607-2295', 'primary_contact_email': 'BARRY.S.DURHAM@USCG.MIL', 'forecast_published': '01/14/2025', 'forecast_previously_published': '09/13/2024'}"
DHS,*F2024065140,ddd812eeb718ad18908eea1d6b972a97,Vega Adaptive Maintenance & Support Services,"The purpose of this requirement is to procure Vega Adaptive Maintenance and Support services for the USCG Command, Control, Communications, Computer, Cyber, and Intelligence Service Center (C5ISC) (formerly C3CEN).  Vega as the navigation system of record aboard Coast Guard cutters under an enterprise license purchased from Northrop Grumman Systems Corporation Maritime Systems located at 1070 Seminole Trail, Charlottesville VA 22901-2891 in 2009. Northrop Grumman Systems Corporation is the original equipment manufacturer of the Vega Electronic Navigation Software Application, which is both proprietary and competitively sensitive.  Vega runs on the Windows Operating System and conforms to International Maritime Organization (IMO), International Hydrographic Organization (IHO), International Electro-technical Commission (IEC), and Radio Technical Commission for Maritime Services (RTCM) standards.",511210 - Software Publishers,5000000.0,$5M TO $10M,2025-02-16,2025-07-01,USCG/CG-914,Charlottesville,VA,USA,Time and Materials,,,"{'contract_vehicle': 'Indefinite Delivery Contract', 'small_business_program': 'SB', 'contract_status': 'Follow-on to Existing Contract', 'contract_number': '70Z04420D20003000', 'contractor': 'Northrop Grumman', 'primary_contact_first_name': 'Andrea', 'primary_contact_last_name': 'Kinard', 'primary_contact_phone': '(571) 610-0850', 'primary_contact_email': 'Andrea.L.Kinard@uscg.mil', 'forecast_published': '10/07/2024', 'forecast_previously_published': '01/17/2024'}"
DHS,F2024065178,16d27153b92cfda4e1ad89cc2f4bc8cc,Engineering Support Services ASB/CMB,"The USCG requires various specialized skills to support the airworthiness and sustainment of Government aircraft and equipment.  The Contractor shall develop and provide solutions to mitigate and prevent processes that negatively affect the aircraft life cycle. The Contractor shall perform, implement, and support engineering and scientific activities such as, but not limited to, root cause failure analysis, sample preparation for analysis, testing, training, data analysis, vibration analysis, re-engineering, engineering analysis for aircraft structure, components, systems, and configuration management.  The Contractor shall provide trained and qualified personnel to perform the required engineering and scientist services and all support to meet requirements. 
 
 Required Services
 These required services include, but are not limited to:
 
 •	RCM Support 
 •	Wiring Integrity
 •	Various Engineering Specialties
 
 RCM Support: Establishes methods of monitoring and controlling inherent reliability of assets and equipment. The program identifies and ties together all the maintenance and operational tasks required to accomplish the planned objectives.
 
 Wiring Integrity: Supports Wiring Configuration, Wiring Database Configuration. Electrical Wiring Interconnect System (EWIS) stewardship contributes to the overall life cycle and efficiency of aircraft electrical and electronic systems. Additionally, establish and maintain a systematic approach to managing EWIS data with the transition into Interactive Electronic Technical Manuals (IETM) and Intelligent Wiring. Lastly, the technical aspects of EWIS include, but are not limited to, criticality and risk assessment, Configuration Management (CM), aircraft assessments, reviewing of applicable wiring publications and Time Compliance Technical Order (TCTO)s, identification of wiring numbers, harness fabrication, and testing information.
 
 Various Engineering Specialties: Consisting of Airworthiness Engineer, and Vibration Engineer. The Airworthiness Engineer services provide airworthiness engineering to assure aircrew safety and air vehicle safety. Airworthiness as the USCG defines it is the ability of an aircraft, when viewed holistically as an integrated system of systems, to safely attain, sustain & terminate flight without exposing any personnel, other aircraft or other parties to significant or increased risk to life or property. The Airworthiness Engineer works to ensure an acceptable level of safety for aeronautical products by engineering those aspects of aviation activities that include design, manufacturing, maintenance, health monitoring, testing, inspections, evaluation, data analysis and material support.
 The Vibration Engineer services provide engineering support to ensure a comprehensive approach to vibration testing, vibration analysis, condition-based maintenance, structural monitoring and health usage monitoring. Condition-based maintenance is the application and integration of appropriate processes, technologies, and knowledge-based capabilities to achieve target availability, reliability, safety, operation costs and support costs of systems and components across their life cycle.",541330 - Engineering Services,10000000.0,$10M TO $20M,2024-05-09,2025-04-01,USCG/ALC,Elizabeth City,NC,USA,,,,"{'contract_vehicle': 'OASIS', 'small_business_program': 'SB', 'contract_status': 'Follow-on to Existing Contract', 'contract_number': '70Z03820FE0000033', 'contractor': 'KT Consutling, Inc.', 'primary_contact_first_name': 'Jackson', 'primary_contact_last_name': 'Perry', 'primary_contact_phone': '(252) 312-7411', 'primary_contact_email': 'Jackson.S.Perry@uscg.mil', 'forecast_published': '01/24/2024', 'forecast_previously_published': 'nan'}"
DHS,*F2024065191,26ba21ca95b1fb3ccc78fa304dfabb90,Rapid Application & Product Integrated Delivery (RAPID) - myUSCIS,"***4/21/2025 Update: The Government has completed the Phase 2 evaluations of quotes submitted, and the evaluations are in the review phase. Once the reviews are complete, Quoters will be notified promptly. While the Government is close to completion, we are unable to provide a specific notification date (Anticipated date is notated below). The Government appreciates your continued interests in the RAPID RFQ, and we appreciate your patience. Do know this is a high priority and we’ll do all possible to ensure timely reviews and ensuing notifications.*** 
 
 The Systems Delivery Division (SDD) within USCIS’s Office of Information Technology (OIT) is seeking to acquire ad hoc high-performing DevSecOps services that will work within a multi-vendor environment utilizing Lean-Agile software development best practices and DevSecOps principles to deliver quality, secure and cost-effective digital solutions. An RFI was previously issued on SAM.gov and GSA eBuy, see RFI # 70SBUR23I00000011. USCIS anticipates that this will be a multiple award requirement competed on GSA MAS IT Unrestricted. To avoid any confusion with industry, USCIS has two separate requirements, see ""RIVER"" APFS # F2023062529. RIVER will be the next iteration of our current SPEED contracts, encompassing the Benefits and Mission Services portfolios. While this requirement, APFS # F2024065191, is a new requirement and will only include the myUSCIS portfolio.
 Previous Updates:
 Update 3/11/2024: Estimated dates, type of award, and alternate POC updated
 Update 5/31/2024: Estimated Solicitation Release Date updated
 Update 6/28/2024: Estimated Solicitation Release, Award, and Period of Performance Dates Updated
 Update 7/15/2024: Estimated Solicitation Date Updated
 Update 8/09/2024: Estimated Solicitation Date Updated",541512 - Computer Systems Design Services,100000000.0,OVER $100M,2024-08-22,2025-04-01,USCIS,Camp Springs,MD,USA,Combination,,,"{'contract_vehicle': 'GSA Schedule', 'small_business_program': 'nan', 'contract_status': 'New Requirement, No Contract', 'contract_number': 'nan', 'contractor': 'nan', 'primary_contact_first_name': 'Christopher', 'primary_contact_last_name': 'Wallace', 'primary_contact_phone': '(240) 721-1361', 'primary_contact_email': 'christopher.d.wallace@uscis.dhs.gov', 'forecast_published': '04/22/2025', 'forecast_previously_published': '11/21/2024'}"
DHS,*F2024065201,45a61f0a44f497997b623e0f334d641a,CONTRACTOR TECHNICAL AND ADMINISTRATIVE SUPPORT SERVICES FOR THE USCG NATIONAL MARITIME CENTER,"The purpose of this task order is to acquire Contractor technical and administrative support services for the U.S. Coast Guard (USCG) National Maritime Center (NMC) Mariner Credentialing Program (MCP). The Contractor shall provide the full range of technical and administrative services to meet the mission needs of the NMC. Contractor tasks shall include: acquiring, receiving, opening, sorting and distributing all incoming mail and supplies; preparing and processing outgoing mail/packages; processing Merchant Mariner credential applications; producing Merchant Mariner credentials and medical certificates; creating and managing official merchant Mariner records (electronic and paper based); record storage/upkeep and preparing Mariner records for archiving; correspondence and documentation; website support and updates; development of graphics in support of examinations and other program activities; system testing and database support; and completing data entry related to the credentialing process.",561110 - Office Administrative Services,10000000.0,$10M TO $20M,2025-02-07,2025-04-01,USCG/CG-912,MARTINSBURG,WV,USA,Firm Fixed Price,Full,,"{'contract_vehicle': 'GSA Schedule', 'small_business_program': '8(a)', 'contract_status': 'Follow-on to Existing Contract', 'contract_number': '47QRAD20D8142 / 70Z02322FMMZ02500', 'contractor': 'RiverTech, LLC', 'primary_contact_first_name': 'SHERRY', 'primary_contact_last_name': 'STURMAN', 'primary_contact_phone': '(304) 620-8994', 'primary_contact_email': 'sherry.sturman@uscg.mil', 'forecast_published': '01/14/2025', 'forecast_previously_published': '11/19/2024'}"
DHS,*F2024065215,a7ae9b5c6fd26e52045d5743b4c19b05,USCG 154' WPC Door Purchase,"The U.S. Coast Guard (USCG), Surface Forces Logistics Center (SFLC), Patrol Boat Product Line (PBPL), has a requirement to procure marine doors in support of the 154' WPC patrol boats.  All the marine doors in this requirement shall be manufactured IAW original equipment manufacturer (OEM) drawings and technical specifications.  The list of marine doors and estimated quantities will be specified in the solicitation and resulting contract.  Specific marine doors and actual quantities will be specified via delivery orders.  Each marine door shall be individually packaged, packed, labeled, bar-coded and shipped (F.O.B. destination) to the USCG SFLC warehouse in Baltimore, MD 21226.  The vendor shall be capable of providing worldwide shipping as it may be necessary to direct ship an item/s to a USCG facility or vessel anywhere in the world.  As a result of market research and previous purchase history, the USCG SFLC anticipates procurement of the marine doors for this requirement utilizing other than full and open competition procedures for a sole source, proprietary data requirement from the OEM, Bollinger Shipyards, LLC via Chand, LLC a Bollinger Shipyards subsidiary.",332321 - Metal Window and Door Manufacturing,2000000.0,$2M TO $5M,2025-04-15,2025-04-01,USCG/SFLC,Lockport,LA,USA,Firm Fixed Price,,,"{'contract_vehicle': 'Indefinite Delivery Contract', 'small_business_program': 'nan', 'contract_status': 'Follow-on to Existing Contract', 'contract_number': '70Z08020D17001B00', 'contractor': 'Chand, LLC', 'primary_contact_first_name': 'Wayne', 'primary_contact_last_name': 'Nickel', 'primary_contact_phone': '(571) 607-4844', 'primary_contact_email': 'wayne.b.nickel@uscg.mil', 'forecast_published': '04/01/2025', 'forecast_previously_published': '03/05/2025'}"
