source,native_id,id,requirement_title,requirement_description,naics,estimated_value,est_value_unit,solicitation_date,award_date,office,place_city,place_state,place_country,contract_type,set_aside,loaded_at,extra
DOS,TBD,033b13a8aa732a8e3431286afb51c24a,Professional Content Development Services ,"Professional content creators specializing in the development of editorial, design, video, email, and other forms of content creation. The work performed will support on-going and new public diplomacy and public affairs initiatives including official DoS",,10000000.0,>$10M AND <$20M,2025-02-15,2024-12-01,GPA/DC/CR,Washington,District of Columbia,United States,Labor-Hour,Service-Disabled Veteran Owned Small Business,,"{'fiscal_year': 'FY25', 'new_requirement': 'Recompete', 'length_of_performance': 'Three to five years', 'facility_security_clearance': 'Other', 'past_competition': 'Competitive', 'past_setaside': 'Service-Disabled Veteran-Owned Small Business', 'incumbent_contractor': 'JAB Innovative Solutions', 'contract_vehicle': 'NASA SEWP', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Awarded', 'extent_competed': 'Competitive', 'modified': '2024-12-09 12:11:00'}"
DOS,TBD,97605f5c0fc22f46ee4322ea97ad6c0e,Enhanced Multimedia Content Usage Agreement,"The content provided by this agreement spans global initiatives including official Department of State flagship social media properties, the ShareAmerica public diplomacy platform, email products, and advertising copy to promote content on diverse platfor",,1000000.0,>$1M AND <$5M,2025-02-15,2025-05-19,GPA/DC/CR,Washington,District of Columbia,United States,Fixed Price,Small Business,,"{'fiscal_year': 'FY25', 'new_requirement': 'Recompete', 'length_of_performance': 'Three to five years', 'facility_security_clearance': 'nan', 'past_competition': 'Sole Source', 'past_setaside': 'No', 'incumbent_contractor': 'The Associated Press', 'contract_vehicle': 'nan', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning', 'extent_competed': 'Competitive', 'modified': '2024-12-09 12:11:00'}"
DOS,19AQMM22F1524,5be20a46c20c449c8e43d908052ffc16,CIT-035  (2) GSO Management Analysts II Positions,Professional Staffing Support Services,,250000.0,>$250K AND <$500K,2025-02-15,2025-04-25,GPA/EX,Washington,District of Columbia,United States,General,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'Recompete', 'length_of_performance': '1 year', 'facility_security_clearance': 'Secret', 'past_competition': 'Competitive', 'past_setaside': 'Small Business', 'incumbent_contractor': 'CREATIVEIT SOLUTIONS LLC', 'contract_vehicle': 'nan', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning', 'extent_competed': 'nan', 'modified': '2024-12-09 12:11:00'}"
DOS,19AQMM22F1502,0694dbec363796b152966d23403ce307,TORP 22-042 GPA/EX/HR Management Analyst IV,Management Analyst IV OPTION YEAR 2COLA,,250000.0,>$250K AND <$500K,2025-02-15,2025-06-13,GPA/EX,Washington,District of Columbia,United States,General,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'Recompete', 'length_of_performance': '1 year', 'facility_security_clearance': 'Secret', 'past_competition': 'Competitive', 'past_setaside': 'Small Business', 'incumbent_contractor': 'MEC ENERGY SERVICES LLC', 'contract_vehicle': 'nan', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning', 'extent_competed': 'nan', 'modified': '2024-12-09 12:11:00'}"
DOS,19AQMM23F1121 and 19AQMM23F0946,0f26248f9a175583a122a97d50d539f3,Translations Contract,This is a service and personnel contract for GPA's translation program,,1000000.0,>$1M AND <$5M,2025-02-15,2024-12-31,GPA/MD/IME,Washington,District of Columbia,United States,Fixed Price,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'Recompete', 'length_of_performance': 'Three to five years', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'Translations International/JTG', 'contract_vehicle': '19AQMM25A0011', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Evaluation Stage', 'extent_competed': 'TBD', 'modified': '2024-12-09 12:11:00'}"
DOS,19AQMM20C0219,e2d72a806803ec5bb172f017e7d87e75,Childcare subsidies reimbursements,Program offered by DOS for reimbursement of some childcare costs for employees that meet certain criteria.  The vendor handles the validation of eligibility and disbursement of subsidies.,,250000.0,>$250K AND <$500K,2025-04-01,2025-09-12,GTM/ER,Washington,District of Columbia,United States,Cost Contract,Small Business,,"{'fiscal_year': 'FY25', 'new_requirement': 'Recompete', 'length_of_performance': '5 years', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'Small Business', 'incumbent_contractor': 'FEEA Child Care', 'contract_vehicle': 'nan', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning', 'extent_competed': 'TBD', 'modified': '2024-12-03 18:30:00'}"
DOS,"19AQMM18D0137, 19AQMM18D0141, 19AQMM18D0140",2f393043ee0b14212f73a99e3953c419,Lodging for PCS and Interns,Lodging to support employees under PCS orders and the student intern program for the Bureau of Global Talent Management.,,100000000.0,>$100M AND <$500M,2024-12-20,2025-05-30,GTM/EX,Washington,District of Columbia,United States,Cost Contract,Small Business,,"{'fiscal_year': 'FY25', 'new_requirement': 'Recompete', 'length_of_performance': '5 years', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'Small Business', 'incumbent_contractor': 'Madison, Executive Apartments and Interim Homes', 'contract_vehicle': 'nan', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning', 'extent_competed': 'TBD', 'modified': '2024-12-03 17:38:00'}"
DOS,19AQMM19D0154,f38beadf3b05a005ee14fe21f7884595,Human Resources Related Support Services,"IDIQ for a contractor that can provide ad hoc studies, position classifications, workforce planning, plus an array of other HR-related activities that can be utilized by GTM or other Bureaus as needed",,10000000.0,>$10M AND <$20M,2025-01-17,2025-06-30,GTM/EX,Washington,District of Columbia,United States,Fixed Price,Small Disadvantaged Business,,"{'fiscal_year': 'FY25', 'new_requirement': 'Recompete', 'length_of_performance': '5 years', 'facility_security_clearance': 'Secret', 'past_competition': 'Sole Source', 'past_setaside': 'Small Disadvantaged Business', 'incumbent_contractor': 'PacArctic', 'contract_vehicle': 'nan', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning', 'extent_competed': 'TBD', 'modified': '2024-12-03 17:58:00'}"
DOS,19AQMM19F4168,60bbd237169e45f18fc5294b3660be48,OPS Support,Systems development and O&M for the Overseas Personnel System ,,20000000.0,>$20M AND <$50M,2024-12-27,2025-03-31,GTM/EX/OTS,Washington,District of Columbia,United States,Time and Materials,HUBZone,,"{'fiscal_year': 'FY25', 'new_requirement': 'Recompete', 'length_of_performance': '5 years', 'facility_security_clearance': 'Secret', 'past_competition': 'Competitive', 'past_setaside': 'HUBZone', 'incumbent_contractor': 'Paradyme', 'contract_vehicle': 'CIO-SP3', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning', 'extent_competed': 'TBD', 'modified': '2024-12-03 17:19:00'}"
DOS,19AQMM20D0095,dd0931508a32bb173f90e4a584280c0e,IPMS Support,"Systems development, O&M, infrastructure, etc support for the Integrated Personnel Management System (IPMS)",,100000000.0,>$100M AND <$500M,2025-01-15,2025-04-30,GTM/EX/OTS,Washington,District of Columbia,United States,Labor-hour,Small Disadvantaged Business,,"{'fiscal_year': 'FY25', 'new_requirement': 'Recompete', 'length_of_performance': '5 years', 'facility_security_clearance': 'Secret', 'past_competition': 'Sole Source', 'past_setaside': 'Small Disadvantaged Business', 'incumbent_contractor': 'Eagle Harbor', 'contract_vehicle': 'nan', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning', 'extent_competed': 'TBD', 'modified': '2024-12-03 17:14:00'}"
DOS,19AQMM21D0154,dd8788d71e4f984d124815e7b277d713,GTM Help Desk,Desk top support for GTM employees as well as HR applications support Department-wide,,20000000.0,>$20M AND <$50M,2025-02-07,2025-06-30,GTM/EX/OTS,Washington,District of Columbia,United States,Time and Materials,Small Disadvantaged Business,,"{'fiscal_year': 'FY25', 'new_requirement': 'Recompete', 'length_of_performance': '5 years', 'facility_security_clearance': 'Secret', 'past_competition': 'Sole Source', 'past_setaside': 'Small Disadvantaged Business', 'incumbent_contractor': 'Bowhead', 'contract_vehicle': 'nan', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning', 'extent_competed': 'TBD', 'modified': '2024-12-03 18:21:00'}"
DOS,19AQMM20C0101,e1b5ea449fc5a7284f685a37c7ede786,Industrial Psychologist,Industrial Psychologist consulting services in support of the Foreign Service tests,,1000000.0,>$1M AND <$5M,2025-04-01,2025-08-31,GTM/TAC,Washington,District of Columbia,United States,Time and Materials,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'Recompete', 'length_of_performance': '5 years', 'facility_security_clearance': 'Secret', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'Campion Associates', 'contract_vehicle': 'nan', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning', 'extent_competed': 'TBD', 'modified': '2024-12-03 17:31:00'}"
DOS,,a8de45d7032376d7f3beda96edd54a53,Law Enforcement Equipment,"Anti Riot Gear, Bullet Resistant Vest & Helmets",,250000.0,>$250K AND <$500K,2024-11-01,2024-12-31,INL/A,,,Pakistan,Other ,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'IDIQ', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': '8(a) Competitive\xa0', 'modified': '2024-12-09 14:52:00'}"
DOS,,ae5bf667f92cbf67b6b8ec55d8cef594,Analytical Laboratory Instrument Manufacturing,Universal Comparison Microscope Vision X Projectina,,250000.0,>$250K AND <$500K,2024-11-01,2024-12-31,INL/A,,,Pakistan,Fixed Price,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:52:00'}"
DOS,,f4541f57b7bd293c0f796fe14d03aa53,Analytical Laboratory Instrument Manufacturing,VSC-8000 Document analyzer ,,500000.0,>$500K AND <$1M,2024-11-01,2024-12-31,INL/A,,,Pakistan,Fixed Price,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:52:00'}"
DOS,,be149c617dabf0c8c23c4242921fe8d3,Law Enforcement Equipment,Thermal Imagery surveillance cameras with monitoring system ,,250000.0,>$250K AND <$500K,2024-11-01,2024-12-31,INL/A,,,Pakistan,Fixed Price,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:52:00'}"
DOS,,1017d9d896855a90ca9c7ad024e39f3c,Law Enforcement Equipment,"Thermal Monocular, NVGs, Bullet Resistant Vest & helmets ",,250000.0,>$250K AND <$500K,2024-11-01,2024-12-31,INL/A,,,Pakistan,Other ,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'Arcticom,LLC', 'contract_vehicle': 'IDIQ', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': '8(a) Competitive\xa0', 'modified': '2024-12-09 14:52:00'}"
DOS,,4f3c5c608ceec67ea78f886e6616fd0d,Law Enforcement Equipment,Thermal Imaging cameras,,250000.0,>$250K AND <$500K,2024-11-01,2024-12-31,INL/A,,,Pakistan,Fixed Price,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:52:00'}"
DOS,,905df4fd4bd78869fce3f28e35ba11b6,Law Enforcement Equipment,Bullet Resistant Vests,,250000.0,>$250K AND <$500K,2024-11-01,2024-12-31,INL/A,,,Pakistan,Other ,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'Arcticom,LLC', 'contract_vehicle': 'IDIQ', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': '8(a) Competitive\xa0', 'modified': '2024-12-09 14:52:00'}"
DOS,,dd202981e2851f1edc33ec39e18ee481,Law Enforcement Equipment,Bullet Resistant Vest & Helmets,,250000.0,>$250K AND <$500K,2024-11-01,2024-12-31,INL/A,,,Pakistan,Other ,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'Arcticom,LLC', 'contract_vehicle': 'IDIQ', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': '8(a) Competitive\xa0', 'modified': '2024-12-09 14:52:00'}"
DOS,,38aee1783243cde8ac6b6e852779f972,Law Enforcement Equipment,"Thermal Monocular, Ballistic Shields, Bullet Resistant Vest & helmets",,250000.0,>$250K AND <$500K,2024-11-01,2024-12-31,INL/A,,,Pakistan,Other ,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'Arcticom,LLC', 'contract_vehicle': 'IDIQ', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': '8(a) Competitive\xa0', 'modified': '2024-12-09 14:53:00'}"
DOS,,461cbe5c37694537cd575209887df978,"Military Armored Vehicle, Tank, and Tank Component Manufacturing",Fully Armored Vehicles (FAV) level B-6,,250000.0,>$250K AND <$500K,2025-02-01,2025-03-31,INL/A,,,Pakistan,Fixed Price,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:52:00'}"
DOS,,9b265448de3923e5fe07742115d95e91,Aircraft Manufacturing,Thermal drones (Skydio X10D Kits),,250000.0,>$250K AND <$500K,2025-02-01,2025-03-31,INL/A,,,Pakistan,Fixed Price,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:52:00'}"
DOS,,19ca17fcbeb93fbaab16411e98047fa8,Aircraft Manufacturing,Drone Thermal (Thermal Imaging),,250000.0,>$250K AND <$500K,2025-02-01,2025-03-31,INL/A,,,Pakistan,Fixed Price,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:52:00'}"
DOS,,c4933a9eee76c6d2cf2d6329f41363ec,"Military Armored Vehicle, Tank, and Tank Component Manufacturing",Double Cabin Pickup Customized Armoring     Level B-6,,1000000.0,>$1M AND <$5M,2025-02-01,2025-03-31,INL/A,,,Pakistan,Fixed Price,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:53:00'}"
DOS,,349cba536dace3b90b8b804107aaf3e8,"Military Armored Vehicle, Tank, and Tank Component Manufacturing",Armored Personnel Carrier (APC) Level B-6,,500000.0,>$500K AND <$1M,2025-02-01,2025-03-31,INL/A,,,Pakistan,Fixed Price,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:53:00'}"
DOS,,19ca17fcbeb93fbaab16411e98047fa8,Aircraft Manufacturing,Drone Thermal (Thermal Imaging),,250000.0,>$250K AND <$500K,2025-02-01,2025-03-31,INL/A,,,Pakistan,Fixed Price,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:53:00'}"
DOS,,ba6c141ed0c110dd4450162bf290d4d6,Aircraft Manufacturing,UAS (Unmanned Airial System),,500000.0,>$500K AND <$1M,2025-02-01,2025-03-31,INL/A,,,Pakistan,Fixed Price,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:53:00'}"
DOS,,2eba1d843e192c048b7dd81bf80a0327,Boats Building,Fast Response Boats ,,500000.0,>$500K AND <$1M,2025-02-01,2025-03-31,INL/A,,,Pakistan,Fixed Price,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:53:00'}"
DOS,SAQMMA15D0089,487bdeb7f0108ea86009fdd54bc85e71,Engineering Services,"Program Support Services, Augmented Staff",,5000000.0,>$5M AND <$10M,2025-02-01,2025-03-31,INL/A,Alexandria,Virginia,United States,Fixed Price,Small Business,,"{'fiscal_year': 'FY25', 'new_requirement': 'Recompete', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'Other ', 'past_competition': 'Competitive', 'past_setaside': 'Small Business', 'incumbent_contractor': 'B3 Solutions', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Exercise of Option', 'extent_competed': 'Set Aside\xa0', 'modified': '2024-12-17 17:03:00'}"
DOS,SAQMMA15D0080,9a6a9a4326bdab51c3050608a53e57a9,All Other Telecommunications,IT services to support INL/A GINL and onsite services ,,10000000.0,>$10M AND <$20M,2025-02-01,2025-03-31,INL/A,,,Panama,Other ,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'Recompete', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'Other ', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'Tsymmetry', 'contract_vehicle': 'IDIQ', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Exercise of Option', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:03:00'}"
DOS,SAQMMA16D0136,499fef20ef6baf27f59cbce2beb56f88,Other Support Activities for Air Transportation,Worldwide Aviation support service supporting INL/A program across the globe,,100000000.0,>$100M AND <$500M,2025-05-01,2025-06-30,INL/A,,,Iraq,Other ,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'Recompete', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'AARLift', 'contract_vehicle': 'IDIQ', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Exercise of Option', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:03:00'}"
DOS,,22de3a5c3aa1e8b463d76da08b0ad0ed,Software,Contractor will work on adjusting and refining automated business processes requested by the end user the ISF,,1000000.0,>$1M AND <$5M,2024-11-01,2024-12-31,INL/AME,,,Lebanon,Labor-hour,Small Business,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One to three years', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'Small Business', 'incumbent_contractor': 'PSTLLC', 'contract_vehicle': 'Labor Hours', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Sole Source\xa0', 'modified': '2024-12-09 14:46:00'}"
DOS,,37dd360749d4fcff5a8ef4485b1f44b3,Software,Contractor shall work on developing all change requests by the ISF to improve the finger print identification system and make it compliant with ISF central identification bureau at the judicial police. ,,1000000.0,>$1M AND <$5M,2024-11-01,2024-12-31,INL/AME,,,Lebanon,Fixed Price,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One to three years', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Sole Source\xa0', 'modified': '2024-12-09 14:46:00'}"
DOS,,1fd9d0432739be08436007e9dd8549f2,"All Other Professional, Scientific, and Technical Services",Togo Justice Project ,,1000000.0,>$1M AND <$5M,2024-11-01,2024-12-31,INL/AME,,,Togo,Fixed Price,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'Sole Source', 'past_setaside': 'No', 'incumbent_contractor': 'UNDP', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'TBD', 'modified': '2024-12-17 16:56:00'}"
DOS,,ea33497cd0a24d27335ef29e4d638c1c,Law Enforcement Equipment,Tactical Equipment Purchase for Jordna's Anti-Narcotics Department  ,,1000000.0,>$1M AND <$5M,2024-11-01,2024-12-31,INL/AME,,,Jordan,Other ,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'IDIQ', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 16:58:00'}"
DOS,,419521871473b26ce34f539bcb145afa,Law Enforcement Equipment,Crowd Control Equipment for the Jordanian Gendarmerie,,1000000.0,>$1M AND <$5M,2024-11-01,2024-12-31,INL/AME,,,Jordan,Other ,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'IDIQ', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 16:58:00'}"
DOS,,e1f3894591366fce2d5baac7b0142daf,Computer and network cable installation,Digitial Equipment for Learning Management System,,1000000.0,>$1M AND <$5M,2024-11-01,2024-12-31,INL/AME,,,Tunisia,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:07:00'}"
DOS,,3d1e8563dee5d97bfdf8c90f6dd5eec6,Police Protection,Togo Police project with FBI,,500000.0,>$500K AND <$1M,2025-02-01,2025-03-31,INL/AME,,,Togo,,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'Sole Source', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'TBD', 'modified': '2024-12-17 16:58:00'}"
DOS,,d39fed26c3783d1613b2a48f54e08267,"Military Armored Vehicle, Tank, and Tank Component Manufacturing",Vehicle (armored and Unarmored) Procurement for Jordan's Anti-Narcotics Department,,1000000.0,>$1M AND <$5M,2025-02-01,2025-03-31,INL/AME,,,Jordan,Other ,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'IDIQ', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 16:58:00'}"
DOS,TPC-23-035-INL,485361c897f7d3ce375b93350966ae26,Contract Staffing Service,Exercise Option Year on Third Party Contractor - Senior Law Enforcement Adivsor,,250000.0,>$250K AND <$500K,2025-02-01,2025-03-31,INL/AME,,,Jordan,Labor-hour,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'Recompete', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'Other ', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'TJFACT', 'contract_vehicle': 'Labor Hours', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Exercise of Option', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:03:00'}"
