source,native_id,id,requirement_title,requirement_description,naics,estimated_value,est_value_unit,solicitation_date,award_date,office,place_city,place_state,place_country,contract_type,set_aside,loaded_at,extra
DOT,2024-137,5a28416233e74b6164850cbcc6c60b5f,AK PFH 58(1) Neck Lake Rd. Reconstruction: NPOWI Hwy. to Marine Access Facility Jct.,"Road, Highway, and/or Bridge Construction Project",237310.0,20000000.0,$20 MILLION TO $50 MILLION,2024-10-01,,FHWA - Western Federal Lands Highway Division,,,USA,,Full and Open,,"{'agency': 'FHWA', 'fy': '2024', 'procurement_category': 'Construction', 'incumbentcontract_number': 'nan', 'updates': 'nan', 'contact_name': 'WFL contracts', 'contact_email': 'wfl.contracts@dot.gov', 'contact_phone': '360-619-7520', 'is_this_a_followon_to_a_current_8a_contract': 'No', 'is_this_funded_through_the_american_recovery_and_reinvestment_act': 'nan', 'contract_awarded': 'No', 'expected_period_of_performance__start': 'nan', 'expected_period_of_performance__end': 'nan', 'personnel_clearance_requirements': 'No', 'date_modified': 'August 29, 2023', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'bipartisan_infrastructure_law_opportunity': 'Yes'}"
DOT,OST-M73-2024-01,8bab7adbfb74eae9b820f27ca9155b53,OST-M73-2024-01 - DOT HQ Garage Parking Attendants,DOT Headquarters Garage Parking Attendants,812930.0,700000.0,$700000 TO $2 MILLION,2024-10-01,2024-06-01,OST - Washington DC Office,,DC,USA,Fixed Fee,Full and Open,,"{'agency': 'OST', 'fy': '2024', 'procurement_category': 'Business Services', 'incumbentcontract_number': '693JK419C500002', 'updates': 'nan', 'contact_name': 'Craig Rieben', 'contact_email': 'craig.rieben@dot.gov', 'contact_phone': '(202) 366-9032', 'is_this_a_followon_to_a_current_8a_contract': 'No', 'is_this_funded_through_the_american_recovery_and_reinvestment_act': 'nan', 'contract_awarded': 'nan', 'expected_period_of_performance__start': 'August 2024', 'expected_period_of_performance__end': 'July 2029', 'personnel_clearance_requirements': 'Yes', 'date_modified': 'September 28, 2023', 'incumbent_contractor': 'U Street Parking Inc', 'contract_vehicle': 'nan', 'bipartisan_infrastructure_law_opportunity': 'No'}"
DOT,,fdd375f7ccc16a90cb6fdb14a3e9f07c,USMMA Health Services for midshipmen,"United States Merchant Marine Academy (USMMA) has a requirement for Medical, Dental, and Counseling Services for Midshipmen.",621399.0,20000000.0,$20 MILLION TO $50 MILLION,2024-10-01,2025-01-01,MARAD - Office of Acquisition,,NY,USA,,Full and Open,,"{'agency': 'MARAD', 'fy': '2025', 'procurement_category': 'Health Services', 'incumbentcontract_number': 'nan', 'updates': 'nan', 'contact_name': 'Durba Ray', 'contact_email': 'durba.ray@dot.gov', 'contact_phone': '202-366-9551', 'is_this_a_followon_to_a_current_8a_contract': 'No', 'is_this_funded_through_the_american_recovery_and_reinvestment_act': 'nan', 'contract_awarded': 'No', 'expected_period_of_performance__start': 'June 2025', 'expected_period_of_performance__end': 'June 2026', 'personnel_clearance_requirements': 'No', 'date_modified': 'January 13, 2025', 'incumbent_contractor': 'nan', 'contract_vehicle': 'IDIQ', 'bipartisan_infrastructure_law_opportunity': 'nan'}"
DOT,2025-108,4fbcd2dc27315bfd76a6b2ac7d223642,Youth Service and Conservation Corps Workforce Development,"Develop resources to encourage States to use Corps and Corps to participate in trail and transportation projects. Anticipate 2-year contract or agreement. Previous contract 693JJ321P000023 was with The Corps Network. See https://corpsnetwork.org/programs-initiatives/trails/
 ",813312.0,250000.0,$250000 TO $700000,2024-10-01,2035-03-01,FHWA - Washington DC / Office of Contracts and Procurement,,,USA,Fixed Fee,To be determined,,"{'agency': 'FHWA', 'fy': '2025', 'procurement_category': 'Education Services', 'incumbentcontract_number': 'nan', 'updates': 'nan', 'contact_name': 'Christopher Douwes', 'contact_email': 'christopher.douwes@dot.gov', 'contact_phone': 'nan', 'is_this_a_followon_to_a_current_8a_contract': 'No', 'is_this_funded_through_the_american_recovery_and_reinvestment_act': 'nan', 'contract_awarded': 'No', 'expected_period_of_performance__start': 'April 2025', 'expected_period_of_performance__end': 'March 2027', 'personnel_clearance_requirements': 'No', 'date_modified': 'September 3, 2024', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'bipartisan_infrastructure_law_opportunity': 'Yes'}"
DOT,2024-074,9e252723dbb21c243a59f95e0586dc9d,FW TENN 12(1),"Rehabilitate Big Sandy Road (Route 12), and associated parking areas and pull-offs in the Tennessee National Wildlife Refuge in Benton and Henry Counties, Tennessee.
 ",237310.0,5000000.0,$5 MILLION TO $10 MILLION,2024-10-01,,FHWA - Eastern Federal Lands Highway Division,,,USA,,Small Business Set-Aside,,"{'agency': 'FHWA', 'fy': '2024', 'procurement_category': 'Construction', 'incumbentcontract_number': 'nan', 'updates': 'nan', 'contact_name': 'C. Shawn Long', 'contact_email': 'EFLHD.Contracts@dot.gov', 'contact_phone': 'nan', 'is_this_a_followon_to_a_current_8a_contract': 'No', 'is_this_funded_through_the_american_recovery_and_reinvestment_act': 'nan', 'contract_awarded': 'No', 'expected_period_of_performance__start': 'nan', 'expected_period_of_performance__end': 'nan', 'personnel_clearance_requirements': 'No', 'date_modified': 'August 25, 2023', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'bipartisan_infrastructure_law_opportunity': 'nan'}"
DOT,2025-008,8fe902a634a63eb49e12a398d5f14589,MS ERFO NPS VICK 2020-1(2),"Project MS ERFO NPS VICK 2020-1(2) consists of roadway slide repairs and pavement reconstruction on Routes 020, 017, and 200. The Scope of Work includes maintaining traffic closure; constructing Reinforced Soil Slope (RSS) walls with gabion baskets; drilling shafts that enclose H-piles; Load Transfer Platform (LTP) with aggregate piers; roadway excavation and backfill; implementing geogrid; paved waterway ditch; guard rail installation; aggregate bases; and other miscellaneous work. The project is located in Vicksburg National Military Park, Warren County, MS. ",237310.0,5000000.0,$5 MILLION TO $10 MILLION,2024-10-01,,FHWA - Eastern Federal Lands Highway Division,,,USA,,Full and Open,,"{'agency': 'FHWA', 'fy': '2025', 'procurement_category': 'Construction', 'incumbentcontract_number': 'nan', 'updates': 'Acquisition Planning Stage', 'contact_name': 'C. Shawn Long', 'contact_email': 'EFLHD.Contracts@dot.gov', 'contact_phone': 'nan', 'is_this_a_followon_to_a_current_8a_contract': 'No', 'is_this_funded_through_the_american_recovery_and_reinvestment_act': 'nan', 'contract_awarded': 'No', 'expected_period_of_performance__start': 'nan', 'expected_period_of_performance__end': 'nan', 'personnel_clearance_requirements': 'No', 'date_modified': 'December 27, 2023', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'bipartisan_infrastructure_law_opportunity': 'nan'}"
DOT,23-Facilities & Security Services Group,2a2103568418dec0b33cecf4f8f7a304,Facilities & Security Services Group-1007172 Replace ICTE NASEB Air-conditioning system,Large HVAC Replacement,,250000.0,$250000 TO $700000,2024-10-01,2024-10-01,FAA - Mike Monroney Aeronautical Center,,KS,USA,Fixed Fee,8(a) Competitive,,"{'agency': 'FAA', 'fy': '2025', 'procurement_category': 'Construction', 'incumbentcontract_number': 'nan', 'updates': 'nan', 'contact_name': 'Ralph Bustamante', 'contact_email': 'ralph.bustamante@faa.gov', 'contact_phone': 'nan', 'is_this_a_followon_to_a_current_8a_contract': 'No', 'is_this_funded_through_the_american_recovery_and_reinvestment_act': 'nan', 'contract_awarded': 'No', 'expected_period_of_performance__start': 'October 2024', 'expected_period_of_performance__end': 'December 2024', 'personnel_clearance_requirements': 'nan', 'date_modified': 'September 3, 2024', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'bipartisan_infrastructure_law_opportunity': 'No'}"
DOT,,c93d0e310fbc9c17a673a2ab1b87b480,ASR-8 system Control Panel Replacement,Materials procurement. The vendor will be providing materials and kitting them to support a replacement of the ASR-8 System Control Panel. ,,700000.0,$700000 TO $2 MILLION,2024-10-01,1924-12-01,FAA - Mike Monroney Aeronautical Center,,,USA,Fixed Fee,To be determined,,"{'agency': 'FAA', 'fy': '2025', 'procurement_category': 'Services (not listed)', 'incumbentcontract_number': 'TBD', 'updates': 'In Progress', 'contact_name': 'Garry Strong', 'contact_email': 'garry.strong@faa.gov', 'contact_phone': 'nan', 'is_this_a_followon_to_a_current_8a_contract': 'No', 'is_this_funded_through_the_american_recovery_and_reinvestment_act': 'nan', 'contract_awarded': 'No', 'expected_period_of_performance__start': 'December 2024', 'expected_period_of_performance__end': 'December 2027', 'personnel_clearance_requirements': 'No', 'date_modified': 'September 9, 2024', 'incumbent_contractor': 'TBD', 'contract_vehicle': 'Qualified Vendor List', 'bipartisan_infrastructure_law_opportunity': 'No'}"
DOT,2024-139,16a25a5ceeb9d92d3cf080c803497eda,MT BOR NPS 2021(1) Yellowtail Dam Area Road Improvements,"Road, Highway, and/or Bridge Construction Project",237310.0,10000000.0,$10 MILLION TO $20 MILLION,2024-10-01,,FHWA - Western Federal Lands Highway Division,,,USA,,Small Business Set-Aside,,"{'agency': 'FHWA', 'fy': '2024', 'procurement_category': 'Construction', 'incumbentcontract_number': 'nan', 'updates': 'nan', 'contact_name': 'WFL contracts', 'contact_email': 'wfl.contracts@dot.gov', 'contact_phone': '360-619-7520', 'is_this_a_followon_to_a_current_8a_contract': 'No', 'is_this_funded_through_the_american_recovery_and_reinvestment_act': 'nan', 'contract_awarded': 'No', 'expected_period_of_performance__start': 'nan', 'expected_period_of_performance__end': 'nan', 'personnel_clearance_requirements': 'No', 'date_modified': 'August 29, 2023', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'bipartisan_infrastructure_law_opportunity': 'Yes'}"
DOT,2024-134,c1a6ad2ff20fd1ba83866b462d5d7191,Build America Bureau Market Demand Advisory Services,"Advisory services in the infrastructure finance area to support the activities of the Build America Bureau. Market Demand services in the areas of due diligence, including reviewing revenue projections, identifying and commenting on key drivers behind projections as well as performing sensitivity analysis and generating lender cases and on-site training.
 ",541690.0,2000000.0,$2 MILLION TO $5 MILLION,2024-10-01,,FHWA - Washington DC / Office of Contracts and Procurement,,,USA,,Full and Open,,"{'agency': 'FHWA', 'fy': '2024', 'procurement_category': 'Business Services', 'incumbentcontract_number': '693JJ319D300011-693JJ319D300016', 'updates': 'nan', 'contact_name': 'Jase Cabrera', 'contact_email': 'jase.cabrera@dot.gov', 'contact_phone': '202-366-8761', 'is_this_a_followon_to_a_current_8a_contract': 'No', 'is_this_funded_through_the_american_recovery_and_reinvestment_act': 'nan', 'contract_awarded': 'No', 'expected_period_of_performance__start': 'nan', 'expected_period_of_performance__end': 'nan', 'personnel_clearance_requirements': 'No', 'date_modified': 'August 28, 2023', 'incumbent_contractor': '""Cambridge Systematics CDM Smith HDR Engineering Jones Lang Lasalle (JLL) Louis Berger Group (WSP) Resource Systems Group (RSG)""', 'contract_vehicle': 'nan', 'bipartisan_infrastructure_law_opportunity': 'No'}"
DOT,2024-175,71eef2338abf6a39cb7f2fad1cc17e20,"Recreational Trails Program Technical Assistance, Database, and Annual Report","Develop and provide Recreational Trails Program (RTP) technical assistance for States and project sponsors. Develop, operate, update, and maintain a searchable RTP database in cooperation with States. Develop and provide annual reports on RTP funding. Program info: https://www.fhwa.dot.gov/environment/recreational_trails.
 ",924120.0,700000.0,$700000 TO $2 MILLION,2024-10-01,,FHWA - Washington DC / Office of Contracts and Procurement,,,USA,,Full and Open,,"{'agency': 'FHWA', 'fy': '2024', 'procurement_category': 'Business Services', 'incumbentcontract_number': 'nan', 'updates': 'nan', 'contact_name': 'Christopher Douwes', 'contact_email': 'christopher.douwes@dot.gov', 'contact_phone': '202-366-5013', 'is_this_a_followon_to_a_current_8a_contract': 'No', 'is_this_funded_through_the_american_recovery_and_reinvestment_act': 'nan', 'contract_awarded': 'No', 'expected_period_of_performance__start': 'nan', 'expected_period_of_performance__end': 'nan', 'personnel_clearance_requirements': 'No', 'date_modified': 'September 7, 2023', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'bipartisan_infrastructure_law_opportunity': 'Yes'}"
DOT,,8e131384c60e2f8296be110b9ad116d5,"Bethel, AK Housing Water Storage Tank project",Bethel Water Storage Tank project ,,250000.0,$250000 TO $700000,2024-10-01,,FAA - Western Service Area,,AK,USA,,To be determined,,"{'agency': 'FAA', 'fy': '2025', 'procurement_category': 'Construction', 'incumbentcontract_number': 'nan', 'updates': 'nan', 'contact_name': 'Tommy QB Nguyen', 'contact_email': 'tommy.qb.nguyen@faa.gov', 'contact_phone': 'nan', 'is_this_a_followon_to_a_current_8a_contract': 'nan', 'is_this_funded_through_the_american_recovery_and_reinvestment_act': 'nan', 'contract_awarded': 'nan', 'expected_period_of_performance__start': 'nan', 'expected_period_of_performance__end': 'nan', 'personnel_clearance_requirements': 'No', 'date_modified': 'September 3, 2024', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'bipartisan_infrastructure_law_opportunity': 'nan'}"
DOT,,e74f29f84c056c04b1c28b3147cd8c5d,"Professional Engineering, Logistics & Maintenance Technical Support Contract",Obtain Contractor support for field. - Procurement Method using Socially and Economic Disadvantaged Business (SEDB) (8a) Noncompetitive ,,5000000.0,$5 MILLION TO $10 MILLION,2024-10-01,,FAA - Mike Monroney Aeronautical Center,,"AZ, CA, OK, TX",USA,T&M,8(a) non-competitive,,"{'agency': 'FAA', 'fy': '2024', 'procurement_category': 'Services (not listed)', 'incumbentcontract_number': 'nan', 'updates': 'nan', 'contact_name': 'Donald Brown', 'contact_email': 'donald.brown@faa.gov', 'contact_phone': '(405) 954-5649', 'is_this_a_followon_to_a_current_8a_contract': 'nan', 'is_this_funded_through_the_american_recovery_and_reinvestment_act': 'nan', 'contract_awarded': 'nan', 'expected_period_of_performance__start': 'nan', 'expected_period_of_performance__end': 'nan', 'personnel_clearance_requirements': 'No', 'date_modified': 'August 31, 2023', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'bipartisan_infrastructure_law_opportunity': 'nan'}"
DOT,,e4780983e3e1b0e9821fe7d3f1bfac60,Contractor Depot Level Support (CDLS) for the Static Transfer Switch in support of Air Route Traffic Control Center Critical Essential Power (ACEPS) in the General National Airspace System (GNAS),"Requirement for continued CDLS and field maintenance/repair/overhaul support for ACEPS systems and products via an Indefinite Delivery/Indefinite Quantity contract. The current STS CDLS contract provides in-house repair and parts support for the Static Transfer Switches. These STS support the ARTCC Critical and Essential Power Systems (ACEPS), the Dual Redundant Power Distribution System (DRPDS), Critical Redundant Power Distribution Systems
(CRPDS), and Critical Power Distribution Type Systems (CPDS).",238990.0,250000.0,$250000 TO $700000,2024-10-01,2024-08-01,FAA - Mike Monroney Aeronautical Center,,,USA,Cost-type,Sole Source,,"{'agency': 'FAA', 'fy': '2025', 'procurement_category': 'Supplies (not listed)', 'incumbentcontract_number': 'DTFAAC-13-D-00026', 'updates': 'pending award', 'contact_name': 'William Compton', 'contact_email': 'william.compton@faa.gov', 'contact_phone': '405-954-8349', 'is_this_a_followon_to_a_current_8a_contract': 'No', 'is_this_funded_through_the_american_recovery_and_reinvestment_act': 'nan', 'contract_awarded': 'No', 'expected_period_of_performance__start': 'August 2024', 'expected_period_of_performance__end': 'August 2029', 'personnel_clearance_requirements': 'No', 'date_modified': 'August 21, 2024', 'incumbent_contractor': 'L-3', 'contract_vehicle': 'nan', 'bipartisan_infrastructure_law_opportunity': 'No'}"
DOT,68,88243a959328da1cebfd8bed8114aa50,Enroute Local (BIL),808173 REPAIR WALL FINISHES - BIL Local Implementation,238990.0,,,2024-10-01,2024-12-01,FAA - Mike Monroney Aeronautical Center,,,USA,,Small Business Set-Aside,,"{'agency': 'FAA', 'fy': '2024', 'procurement_category': 'Services (not listed)', 'incumbentcontract_number': 'nan', 'updates': 'nan', 'contact_name': 'Micah Willhight', 'contact_email': 'Micah.r.willhight@faa.gov', 'contact_phone': '405-954-0979', 'is_this_a_followon_to_a_current_8a_contract': 'No', 'is_this_funded_through_the_american_recovery_and_reinvestment_act': 'nan', 'contract_awarded': 'No', 'expected_period_of_performance__start': 'nan', 'expected_period_of_performance__end': 'nan', 'personnel_clearance_requirements': 'No', 'date_modified': 'August 22, 2024', 'incumbent_contractor': 'nan', 'contract_vehicle': 'FAA Contract', 'bipartisan_infrastructure_law_opportunity': 'Yes'}"
DOT,,8dd6a83a93eba618c0099c2487b4bfd9,"Replace roof, VOR, Leesburg, VA","Replace roof, VOR, Leesburg, VA",,,TBD,2024-10-01,,FAA - Eastern Service Area,,VA,USA,,To be determined,,"{'agency': 'FAA', 'fy': '2025', 'procurement_category': 'Construction', 'incumbentcontract_number': 'nan', 'updates': 'nan', 'contact_name': 'Richard Mackey', 'contact_email': 'Richard.Mackey@faa.gov', 'contact_phone': 'nan', 'is_this_a_followon_to_a_current_8a_contract': 'nan', 'is_this_funded_through_the_american_recovery_and_reinvestment_act': 'nan', 'contract_awarded': 'nan', 'expected_period_of_performance__start': 'nan', 'expected_period_of_performance__end': 'nan', 'personnel_clearance_requirements': 'No', 'date_modified': 'September 24, 2024', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'bipartisan_infrastructure_law_opportunity': 'No'}"
DOT,,1e34e2bee7dfe017a0bbb1e520f5f2e8,"Replace Deteriorated Shelter at Houston, TX LKM LOC, Houston, TX","Replace Deteriorated Shelter at Houston, TX LKM LOC, Houston, TX",,,TBD,2024-10-01,,FAA - Central Service Area,,TX,USA,,To be determined,,"{'agency': 'FAA', 'fy': '2025', 'procurement_category': 'Construction', 'incumbentcontract_number': 'nan', 'updates': 'nan', 'contact_name': 'Ralph Bustamante', 'contact_email': 'ralph.bustamante@faa.gov', 'contact_phone': 'nan', 'is_this_a_followon_to_a_current_8a_contract': 'nan', 'is_this_funded_through_the_american_recovery_and_reinvestment_act': 'nan', 'contract_awarded': 'nan', 'expected_period_of_performance__start': 'nan', 'expected_period_of_performance__end': 'nan', 'personnel_clearance_requirements': 'No', 'date_modified': 'September 11, 2024', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'bipartisan_infrastructure_law_opportunity': 'nan'}"
DOT,,27b85a00bec33c1981427b41f64931f5,"Medford, OR -REPLACE Four (4) existing RTR Towers","Medford, OR -REPLACE Four (4) existing RTR Towers ",,700000.0,$700000 TO $2 MILLION,2024-10-01,,FAA - Western Service Area,,OR,USA,,To be determined,,"{'agency': 'FAA', 'fy': '2024', 'procurement_category': 'Construction', 'incumbentcontract_number': 'nan', 'updates': 'nan', 'contact_name': 'Thomas Nguyen', 'contact_email': 'thomas.nguyen@faa.gov', 'contact_phone': 'nan', 'is_this_a_followon_to_a_current_8a_contract': 'nan', 'is_this_funded_through_the_american_recovery_and_reinvestment_act': 'nan', 'contract_awarded': 'nan', 'expected_period_of_performance__start': 'nan', 'expected_period_of_performance__end': 'nan', 'personnel_clearance_requirements': 'nan', 'date_modified': 'August 29, 2023', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'bipartisan_infrastructure_law_opportunity': 'Yes'}"
DOT,OST-OIG-2024-01,01620da39dfda6f73b9626259c81666f,OST-OIG-2024-01 - OIG FOIA Professional Services,New Base plus 4 year contract for Freedom Of Information Act (FOIA) Professional Services to include but not limited to temporary professional support to assist with reviewing responsive documents using the FOIAXpress software package and developing recommendations as to release.,541199.0,250000.0,$250000 TO $700000,2024-10-01,2024-02-01,OST - Washington DC Office,,DC,USA,Fixed Fee,Full and Open,,"{'agency': 'OST', 'fy': '2024', 'procurement_category': 'Legal Services', 'incumbentcontract_number': 'nan', 'updates': 'nan', 'contact_name': 'Seetha Srinivasan', 'contact_email': 'seetha.srinivasan@oig.dot.gov', 'contact_phone': '(202) 366-5511', 'is_this_a_followon_to_a_current_8a_contract': 'No', 'is_this_funded_through_the_american_recovery_and_reinvestment_act': 'nan', 'contract_awarded': 'nan', 'expected_period_of_performance__start': 'February 2024', 'expected_period_of_performance__end': 'February 2029', 'personnel_clearance_requirements': 'Yes', 'date_modified': 'September 28, 2023', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'bipartisan_infrastructure_law_opportunity': 'No'}"
DOT,2025-109,e4045df3e61c5adc1e7c889fa4d74724,Off Highway Vehicle User Ethics Training,"Support Off Highway Vehicle User Ethics Training. Anticipate 5-year contract or cooperative agreement. Previous agreement DTFH6116H00031 was with Tread Lightly!, Inc.
 ",813312.0,250000.0,$250000 TO $700000,2024-10-01,2025-06-01,FHWA - Washington DC / Office of Contracts and Procurement,,,USA,Fixed Fee,To be determined,,"{'agency': 'FHWA', 'fy': '2025', 'procurement_category': 'Education Services', 'incumbentcontract_number': 'nan', 'updates': 'nan', 'contact_name': 'Christopher Douwes', 'contact_email': 'christopher.douwes@dot.gov', 'contact_phone': 'nan', 'is_this_a_followon_to_a_current_8a_contract': 'No', 'is_this_funded_through_the_american_recovery_and_reinvestment_act': 'nan', 'contract_awarded': 'No', 'expected_period_of_performance__start': 'June 2025', 'expected_period_of_performance__end': 'May 2030', 'personnel_clearance_requirements': 'No', 'date_modified': 'September 3, 2024', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'bipartisan_infrastructure_law_opportunity': 'Yes'}"
DOT,2024-075,ec96c9cb959cc74c36a8071d2e0ad5cc,NP VIIS 413(1),"Project NP VIIS 413(1) consists of the rehabilitation of Lyne House Access Road located within the Virgin Islands National Park in St. John, U.S. Virgin Islands.  The work consists of embankment repair at washouts along the ocean side of the road that threaten the stability of the road, asphalt concrete pavement, PCC pavement, grading, aggregate surface course, paved waterways, and other miscellaneous work.
 ",237310.0,2000000.0,$2 MILLION TO $5 MILLION,2024-10-01,,FHWA - Eastern Federal Lands Highway Division,,,USA,,Small Business Set-Aside,,"{'agency': 'FHWA', 'fy': '2024', 'procurement_category': 'Construction', 'incumbentcontract_number': 'nan', 'updates': 'Acquisition Planning Stage', 'contact_name': 'C. Shawn Long', 'contact_email': 'EFLHD.Contracts@dot.gov', 'contact_phone': 'nan', 'is_this_a_followon_to_a_current_8a_contract': 'No', 'is_this_funded_through_the_american_recovery_and_reinvestment_act': 'nan', 'contract_awarded': 'No', 'expected_period_of_performance__start': 'nan', 'expected_period_of_performance__end': 'nan', 'personnel_clearance_requirements': 'No', 'date_modified': 'August 25, 2023', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'bipartisan_infrastructure_law_opportunity': 'nan'}"
DOT,24-Facilities & Security Services Group,33b47bbd332095d70dcc18d9658392f4,"Facilities & Security Services Group-701256 Replace Replace Deteriorated Shelter at Houston, TX LKM) LOC",Shelter replacement,,250000.0,$250000 TO $700000,2024-10-01,2024-10-01,FAA - Mike Monroney Aeronautical Center,,TX,USA,Fixed Fee,8(a) Competitive,,"{'agency': 'FAA', 'fy': '2025', 'procurement_category': 'Construction', 'incumbentcontract_number': 'nan', 'updates': 'nan', 'contact_name': 'Ralph Bustamante', 'contact_email': 'ralph.bustamante@faa.gov', 'contact_phone': 'nan', 'is_this_a_followon_to_a_current_8a_contract': 'No', 'is_this_funded_through_the_american_recovery_and_reinvestment_act': 'nan', 'contract_awarded': 'No', 'expected_period_of_performance__start': 'October 2025', 'expected_period_of_performance__end': 'December 2025', 'personnel_clearance_requirements': 'nan', 'date_modified': 'September 3, 2024', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'bipartisan_infrastructure_law_opportunity': 'No'}"
DOT,,97051a44306c2cfb88250ee1ac06df68,FAA28463 Basic Compliance Auditing for AVS Personnel,FAA28463 Basic Compliance Auditing for AVS Personnel,611519.0,,TBD,2024-10-01,2025-01-01,FAA - Mike Monroney Aeronautical Center,,,USA,,Follow-on action,,"{'agency': 'FAA', 'fy': '2025', 'procurement_category': 'Education Services', 'incumbentcontract_number': '6973GH-19-D-00026', 'updates': 'PR in progress', 'contact_name': 'Sherrie Files', 'contact_email': 'sherrie.files@faa.gov', 'contact_phone': '405-954-6723', 'is_this_a_followon_to_a_current_8a_contract': 'No', 'is_this_funded_through_the_american_recovery_and_reinvestment_act': 'nan', 'contract_awarded': 'No', 'expected_period_of_performance__start': 'February 2025', 'expected_period_of_performance__end': 'February 2029', 'personnel_clearance_requirements': 'No', 'date_modified': 'September 5, 2024', 'incumbent_contractor': 'ETI Global', 'contract_vehicle': 'FFP', 'bipartisan_infrastructure_law_opportunity': 'nan'}"
DOT,2024-140,c3af579b8986dfa4489b2780bd2ddc56,ID BOUNDARY 5806(1) Riverside Road Improvements,"Road, Highway, and/or Bridge Construction Project",237310.0,5000000.0,$5 MILLION TO $10 MILLION,2024-10-01,,FHWA - Western Federal Lands Highway Division,,,USA,,Small Business Set-Aside,,"{'agency': 'FHWA', 'fy': '2024', 'procurement_category': 'Construction', 'incumbentcontract_number': 'nan', 'updates': 'nan', 'contact_name': 'WFL contracts', 'contact_email': 'wfl.contracts@dot.gov', 'contact_phone': '360-619-7520', 'is_this_a_followon_to_a_current_8a_contract': 'No', 'is_this_funded_through_the_american_recovery_and_reinvestment_act': 'nan', 'contract_awarded': 'No', 'expected_period_of_performance__start': 'nan', 'expected_period_of_performance__end': 'nan', 'personnel_clearance_requirements': 'No', 'date_modified': 'August 29, 2023', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'bipartisan_infrastructure_law_opportunity': 'Yes'}"
DOT,2024-176,29f4429a463aa0739ce4ea5c8168eeec,Travel Forecasting Accuracy Assessment Project,Implementation Activities for BIL Section 11205,541690.0,250000.0,$250000 TO $700000,2024-10-01,,FHWA - Washington DC / Office of Contracts and Procurement,,,USA,,Full and Open,,"{'agency': 'FHWA', 'fy': '2024', 'procurement_category': 'Business Services', 'incumbentcontract_number': 'nan', 'updates': 'nan', 'contact_name': 'Sarah Sun', 'contact_email': 'sarah.sun@dot.gov', 'contact_phone': '202-493-0071', 'is_this_a_followon_to_a_current_8a_contract': 'No', 'is_this_funded_through_the_american_recovery_and_reinvestment_act': 'nan', 'contract_awarded': 'No', 'expected_period_of_performance__start': 'nan', 'expected_period_of_performance__end': 'nan', 'personnel_clearance_requirements': 'No', 'date_modified': 'September 7, 2023', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'bipartisan_infrastructure_law_opportunity': 'Yes'}"
DOT,,cff7049deebe9ff0ea94b05f7e0ba1d2,"REPLACE TYPHOON MERBOK STORM DAMAGE PROJECT - ELD - Installation/Construction to Replace ELD Hooper Bay, AK","REPLACE TYPHOON MERBOK STORM DAMAGE PROJECT - Hooper Bay, AK (HPB) ELD - Installation/Construction to Replace ELD ( JCN: 23007554)",,700000.0,$700000 TO $2 MILLION,2024-10-01,,FAA - Western Service Area,,AK,USA,,To be determined,,"{'agency': 'FAA', 'fy': '2025', 'procurement_category': 'Construction', 'incumbentcontract_number': 'nan', 'updates': 'nan', 'contact_name': 'Huy Le', 'contact_email': 'huy.le@faa.gov', 'contact_phone': 'nan', 'is_this_a_followon_to_a_current_8a_contract': 'nan', 'is_this_funded_through_the_american_recovery_and_reinvestment_act': 'nan', 'contract_awarded': 'nan', 'expected_period_of_performance__start': 'nan', 'expected_period_of_performance__end': 'nan', 'personnel_clearance_requirements': 'No', 'date_modified': 'September 3, 2024', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'bipartisan_infrastructure_law_opportunity': 'nan'}"
